2016p398044	2016-05-27T06:38:04.228Z	176.5998688	-39.87471008	2.1	19.4	hawkesbay
2016p398437	2016-05-27T10:07:18.334Z	174.460332	-39.20701976	2.1	18.4	taranaki
2016p398500	2016-05-27T10:40:58.080Z	169.6439689	-44.27342318	2.8	14.8	nelson-westcoast
2016p399472	2016-05-27T19:19:08.394Z	176.959137	-37.93105698	2.3	28.8	tongariro-bayofplenty
2016p400484	2016-05-28T04:17:54.445Z	178.3930511	-38.18444824	2.7	11.9	gisborne
2016p400487	2016-05-28T04:19:41.562Z	178.4727478	-38.125	2.4	10.5	gisborne
2016p401280	2016-05-28T11:22:16.440Z	177.1312866	-39.26158524	2.0	26.2	hawkesbay
2016p401322	2016-05-28T11:44:36.024Z	175.0460358	-39.7682724	2.1	73.7	wellington-marlborough
2016p401495	2016-05-28T13:17:01.327Z	174.8609875	-39.26008798	2.2	26.1	taranaki
2016p402971	2016-05-29T02:23:22.443Z	178.9424438	-38.09454727	3.6	27.2	gisborne
2016p403322	2016-05-29T05:30:04.909Z	176.5879059	-39.87444687	2.0	20.6	hawkesbay
2016p403566	2016-05-29T07:40:27.528Z	178.4055328	-38.1289444	2.1	22.3	gisborne
2016p403577	2016-05-29T07:45:59.970Z	178.6029816	-38.59079361	2.4	27.9	gisborne
2016p403618	2016-05-29T08:08:06.894Z	176.7974396	-39.74058914	2.5	35.7	hawkesbay
2016p403703	2016-05-29T08:53:04.012Z	177.5317988	-37.81941162	3.6	40.4	tongariro-bayofplenty
2016p403752	2016-05-29T09:19:05.692Z	173.5915254	-39.61192152	3.2	21.4	taranaki
2016p403761	2016-05-29T09:23:59.903Z	177.4790039	-37.67977142	2.0	22.5	tongariro-bayofplenty
2016p404296	2016-05-29T14:08:55.593Z	177.8098145	-38.93761063	2.2	18.7	gisborne
2016p404411	2016-05-29T15:10:20.460Z	173.9048615	-41.2024231	2.1	32.9	wellington-marlborough
2016p404623	2016-05-29T17:03:16.167Z	177.8095398	-38.92864227	2.0	17.7	gisborne
2016p404706	2016-05-29T17:47:30.582Z	175.6892548	-39.50510406	1.6	13.3	tongariro-bayofplenty
2016p405344	2016-05-29T23:27:48.054Z	175.0686951	-39.16889191	1.6	23.4	taranaki
2016p405414	2016-05-30T00:05:02.944Z	177.4143372	-39.23009491	3.8	28.3	hawkesbay
2016p405469	2016-05-30T00:34:03.835Z	175.6554108	-39.53900909	1.1	22.9	tongariro-bayofplenty
2016p406025	2016-05-30T05:30:40.748Z	177.1087952	-39.47491837	2.2	38.4	hawkesbay
2016p406026	2016-05-30T05:30:48.077Z	177.9436646	-38.86675262	2.4	22.5	gisborne
2016p406267	2016-05-30T07:39:06.307Z	175.6614227	-39.50051498	2.3	11.0	tongariro-bayofplenty
2016p407081	2016-05-30T14:53:03.136Z	174.8754272	-39.2175293	2.0	18.9	taranaki
2016p407428	2016-05-30T17:58:08.935Z	175.700413	-39.48320145	1.8	21.2	tongariro-bayofplenty
2016p407562	2016-05-30T19:09:04.542Z	178.5495911	-38.4329567	2.3	28.1	gisborne
2016p408912	2016-05-31T07:08:15.887Z	177.6282349	-36.9212265	3.0	91.4	tongariro-bayofplenty
2016p409617	2016-05-31T13:24:24.588Z	176.2637024	-40.32700729	1.9	16.3	wellington-marlborough
2016p409887	2016-05-31T15:48:00.446Z	175.6639862	-39.52104568	1.5	11.6	tongariro-bayofplenty
2016p410221	2016-05-31T18:46:12.939Z	175.5035706	-39.53342819	2.0	35.3	tongariro-bayofplenty
2016p410525	2016-05-31T21:28:15.198Z	178.4576721	-39.08917236	2.5	28.4	gisborne
2016p410959	2016-06-01T01:19:00.634Z	176.8276215	-37.52163696	2.4	96.6	tongariro-bayofplenty
2016p411228	2016-06-01T03:42:22.467Z	177.7785645	-39.02256012	1.9	23.8	hawkesbay
2016p411474	2016-06-01T05:53:30.840Z	177.1069336	-39.26346207	2.1	26.8	hawkesbay
2016p411782	2016-06-01T08:37:33.476Z	178.0002594	-37.07802963	4.5	25.6	tongariro-bayofplenty
2016p411881	2016-06-01T09:30:20.262Z	178.3704529	-38.73555374	3.8	22.6	gisborne
2016p411888	2016-06-01T09:34:09.125Z	176.9914703	-37.7596817	2.6	37.1	tongariro-bayofplenty
2016p412300	2016-06-01T13:13:45.581Z	177.3704376	-37.26325226	2.3	12.0	tongariro-bayofplenty
2016p412392	2016-06-01T14:02:26.335Z	178.9839172	-38.01237488	2.2	29.0	gisborne
2016p412554	2016-06-01T15:28:54.204Z	177.6437225	-38.28651047	2.0	47.4	gisborne
2016p412797	2016-06-01T17:38:27.910Z	176.6385956	-39.80912018	2.9	34.1	hawkesbay
2016p413389	2016-06-01T22:53:51.773Z	176.7814789	-39.68585205	3.1	42.6	hawkesbay
2016p413405	2016-06-01T23:02:20.493Z	175.4932404	-39.1353035	1.5	78.0	tongariro-bayofplenty
2016p413789	2016-06-02T02:26:56.307Z	176.401413	-38.70936203	2.2	32.1	tongariro-bayofplenty
2016p414086	2016-06-02T05:05:04.980Z	175.4334259	-40.89952469	2.8	21.5	wellington-marlborough
2016p414095	2016-06-02T05:10:10.975Z	175.6988726	-39.47148391	1.6	20.2	tongariro-bayofplenty
2016p414136	2016-06-02T05:31:59.900Z	177.0895538	-38.9919014	2.2	35.8	hawkesbay
2016p414782	2016-06-02T11:15:55.201Z	177.8550873	-38.1789093	2.0	45.9	gisborne
2016p415555	2016-06-02T18:07:49.213Z	175.3636322	-39.28754807	1.0	11.7	tongariro-bayofplenty
2016p415645	2016-06-02T18:55:53.391Z	175.3193614	-39.10144727	1.6	13.2	tongariro-bayofplenty
2016p415702	2016-06-02T19:26:02.146Z	172.0657501	-41.94588089	2.8	80.7	nelson-westcoast
2016p415740	2016-06-02T19:47:20.177Z	175.7175598	-39.48093033	1.6	11.4	tongariro-bayofplenty
2016p415794	2016-06-02T20:15:11.836Z	175.8085785	-40.60510254	3.3	32.7	wellington-marlborough
2016p416157	2016-06-02T23:28:41.348Z	178.3644104	-37.33589554	2.4	28.0	gisborne
2016p416352	2016-06-03T01:12:29.241Z	177.1009064	-39.48165512	2.3	22.8	hawkesbay
2016p416516	2016-06-03T02:39:58.262Z	175.9393158	-40.59535599	2.7	23.6	wellington-marlborough
2016p416612	2016-06-03T03:31:13.812Z	176.5704498	-38.52532578	2.0	41.5	tongariro-bayofplenty
2016p418261	2016-06-03T18:10:26.176Z	175.7563934	-39.29629517	1.1	28.7	tongariro-bayofplenty
2016p418424	2016-06-03T19:36:23.412Z	177.6598206	-36.99520493	3.5	68.6	tongariro-bayofplenty
2016p418882	2016-06-03T23:40:48.828Z	176.0935364	-40.31790543	2.3	37.3	wellington-marlborough
2016p419067	2016-06-04T01:19:16.503Z	172.737298	-43.47119048	4.1	13.3	canterbury
2016p419068	2016-06-04T01:19:39.822Z	176.5312805	-39.95410538	2.0	28.6	hawkesbay
2016p419596	2016-06-04T06:01:15.729Z	176.161972	-39.19158554	2.2	47.1	tongariro-bayofplenty
2016p419827	2016-06-04T08:03:48.111Z	165.8147125	-47.47073364	3.4	12.0	otago-southland
2016p420033	2016-06-04T09:53:37.822Z	174.9562681	-39.19377426	1.8	10.4	taranaki
2016p420158	2016-06-04T11:00:22.686Z	173.9642029	-40.25026703	2.2	31.8	taranaki
2016p420570	2016-06-04T14:39:54.196Z	177.9297791	-38.50555038	2.2	23.3	gisborne
2016p420794	2016-06-04T16:39:27.702Z	172.9492203	-43.28485929	2.3	33.6	canterbury
2016p420968	2016-06-04T18:11:57.268Z	177.5704346	-37.77336502	2.1	32.3	tongariro-bayofplenty
2016p420994	2016-06-04T18:25:59.607Z	177.4545441	-39.18723297	2.0	17.2	hawkesbay
2016p421997	2016-06-05T03:20:12.130Z	177.9365234	-37.22141647	2.4	31.4	tongariro-bayofplenty
2016p422752	2016-06-05T10:02:24.779Z	177.2471008	-39.27612305	2.5	25.5	hawkesbay
2016p422829	2016-06-05T10:44:16.459Z	179.1677399	-37.59423828	2.4	33.0	gisborne
2016p423028	2016-06-05T12:29:26.560Z	177.2449951	-39.26628494	2.0	23.1	hawkesbay
2016p423447	2016-06-05T16:13:21.152Z	177.901825	-38.47417831	2.8	29.5	gisborne
2016p423749	2016-06-05T18:54:12.682Z	177.7009125	-38.54416275	2.3	44.0	gisborne
2016p423813	2016-06-05T19:28:02.797Z	177.7274323	-38.10445023	2.3	29.9	gisborne
2016p424165	2016-06-05T22:35:07.118Z	176.5964966	-39.92805862	2.0	23.7	hawkesbay
2016p424315	2016-06-05T23:55:30.338Z	174.3574371	-39.93809891	2.1	97.6	taranaki
2016p424922	2016-06-06T05:19:16.304Z	177.0475311	-38.28390121	2.6	40.8	tongariro-bayofplenty
2016p425138	2016-06-06T07:13:57.715Z	174.3748075	-41.53322574	2.9	50.7	wellington-marlborough
2016p425409	2016-06-06T09:38:18.885Z	178.565567	-38.51262665	2.6	21.0	gisborne
2016p425590	2016-06-06T11:14:45.529Z	173.2621307	-42.60261536	2.6	27.5	canterbury
2016p425858	2016-06-06T13:37:31.123Z	175.9833112	-39.44176965	1.4	13.7	tongariro-bayofplenty
2016p426283	2016-06-06T17:23:51.417Z	175.9698169	-39.45469665	1.5	14.1	tongariro-bayofplenty
2016p426421	2016-06-06T18:37:48.583Z	175.9618683	-40.95140076	1.1	19.0	wellington-marlborough
2016p426825	2016-06-06T22:12:41.471Z	172.4494629	-42.8019371	2.4	30.9	canterbury
2016p426980	2016-06-06T23:35:16.811Z	173.0793457	-42.44892502	2.7	35.3	canterbury
2016p427128	2016-06-07T00:54:17.427Z	176.4754944	-38.11520386	2.1	97.9	tongariro-bayofplenty
2016p427491	2016-06-07T04:07:36.873Z	174.2951813	-40.1048317	3.7	85.9	taranaki
2016p427816	2016-06-07T07:00:43.757Z	175.5647888	-40.0403595	3.2	35.0	wellington-marlborough
2016p427998	2016-06-07T08:37:25.849Z	173.0544739	-42.45120621	2.4	33.1	canterbury
2016p428074	2016-06-07T09:18:14.827Z	177.4873047	-37.70608902	2.2	24.0	tongariro-bayofplenty
2016p428111	2016-06-07T09:37:51.129Z	177.0969086	-38.13993835	2.2	39.8	tongariro-bayofplenty
2016p428813	2016-06-07T15:52:09.295Z	173.8922577	-42.02908707	2.3	23.8	wellington-marlborough
2016p429109	2016-06-07T18:29:18.831Z	173.81073	-42.27415085	2.4	34.6	canterbury
2016p429311	2016-06-07T20:17:25.266Z	176.1193695	-40.13182449	2.9	43.2	wellington-marlborough
2016p429549	2016-06-07T22:23:49.937Z	175.7091217	-39.48982239	1.3	10.1	tongariro-bayofplenty
2016p429871	2016-06-08T01:15:27.242Z	175.5803986	-40.29419708	2.2	28.2	wellington-marlborough
2016p430098	2016-06-08T03:16:27.025Z	175.6899872	-39.51135635	2.3	13.1	tongariro-bayofplenty
2016p430165	2016-06-08T03:52:20.250Z	175.3744812	-39.22901535	1.3	21.2	tongariro-bayofplenty
2016p430869	2016-06-08T10:07:13.662Z	178.1532745	-37.53620911	2.3	52.3	gisborne
2016p431215	2016-06-08T13:11:32.385Z	176.5250397	-38.02634048	2.2	56.1	tongariro-bayofplenty
2016p431217	2016-06-08T13:12:34.907Z	177.1365204	-39.44073868	1.8	24.5	hawkesbay
2016p431578	2016-06-08T16:24:48.799Z	177.9382782	-38.8417244	2.1	22.2	gisborne
